# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 06:09:06 2024
#
# User preference: *
#
# COLUMN hostname:       Host Name
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
hostname,st_teff,st_mass,st_lum,ra,dec,sy_dist,sy_bmag,sy_vmag
7 CMa,4826.00,1.34,1.063,99.1712760,-19.2561808,19.8101000,5.0130000,3.9500000
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5439.00,1.09,0.451,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5545.00,1.10,0.501,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5500.00,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5481.86,1.06,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,6245.00,,0.487,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,1.10,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5531.00,1.14,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5530.00,0.92,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5495.00,1.09,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5495.00,0.96,0.483,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,,,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
70 Vir,5545.00,1.11,,202.1064898,13.7763085,17.9011000,5.6780000,4.9680800
75 Cet,,,,38.0391598,-1.0350269,82.9613000,6.3660000,5.3532000
75 Cet,4809.00,1.92,1.714,38.0391598,-1.0350269,82.9613000,6.3660000,5.3532000
75 Cet,4846.00,2.49,1.730,38.0391598,-1.0350269,82.9613000,6.3660000,5.3532000
75 Cet,4904.00,2.15,,38.0391598,-1.0350269,82.9613000,6.3660000,5.3532000
75 Cet,,,,38.0391598,-1.0350269,82.9613000,6.3660000,5.3532000
75 Cet,4846.25,,1.749,38.0391598,-1.0350269,82.9613000,6.3660000,5.3532000
75 Cet,4827.32,,,38.0391598,-1.0350269,82.9613000,6.3660000,5.3532000
75 Cet B,3710.00,0.56,-1.256,38.0420506,-1.0364031,,,14.1894000
8 UMi,4847.00,1.44,,224.2016850,74.9009379,162.5520000,7.8340000,6.8329500
8 UMi,4921.22,,1.725,224.2016850,74.9009379,162.5520000,7.8340000,6.8329500
8 UMi,4906.00,,,224.2016850,74.9009379,162.5520000,7.8340000,6.8329500
8 UMi,4847.40,1.80,,224.2016850,74.9009379,162.5520000,7.8340000,6.8329500
8 UMi,,,,224.2016850,74.9009379,162.5520000,7.8340000,6.8329500
81 Cet,4845.00,1.74,,39.4243555,-3.3963607,101.2600000,6.6750000,5.6430700
81 Cet,4844.29,,,39.4243555,-3.3963607,101.2600000,6.6750000,5.6430700
81 Cet,4734.00,1.23,1.760,39.4243555,-3.3963607,101.2600000,6.6750000,5.6430700
81 Cet,,,,39.4243555,-3.3963607,101.2600000,6.6750000,5.6430700
81 Cet,,1.60,,39.4243555,-3.3963607,101.2600000,6.6750000,5.6430700
81 Cet,,,,39.4243555,-3.3963607,101.2600000,6.6750000,5.6430700
81 Cet,4829.75,,1.806,39.4243555,-3.3963607,101.2600000,6.6750000,5.6430700
81 Cet,4785.00,2.40,1.778,39.4243555,-3.3963607,101.2600000,6.6750000,5.6430700
HD 219449 B,,,,348.9623750,-9.0785120,32.9037000,10.1220000,9.1880600
91 Aqr,,,,348.9745031,-9.0878076,44.0304000,5.3500000,4.2394600
91 Aqr,4700.00,,1.692,348.9745031,-9.0878076,44.0304000,5.3500000,4.2394600
91 Aqr,4658.92,,,348.9745031,-9.0878076,44.0304000,5.3500000,4.2394600
91 Aqr,,,,348.9745031,-9.0878076,44.0304000,5.3500000,4.2394600
HD 219449 C,,,,,,,,
91 Aqr,,,,348.9745031,-9.0878076,44.0304000,5.3500000,4.2394600
91 Aqr,4665.00,1.40,,348.9745031,-9.0878076,44.0304000,5.3500000,4.2394600
91 Aqr,4681.00,1.32,,348.9745031,-9.0878076,44.0304000,5.3500000,4.2394600
AB Aur,7920.00,1.90,1.492,73.9410446,30.5510888,162.1270000,7.1930000,7.0760000
AB Aur,9770.00,2.40,1.771,73.9410446,30.5510888,162.1270000,7.1930000,7.0760000
AB Pic,,,,94.8039208,-58.0541184,50.0475000,10.1480000,9.1300000
AB Pic,5285.00,,,94.8039208,-58.0541184,50.0475000,10.1480000,9.1300000
AB Pic,5068.50,,-0.226,94.8039208,-58.0541184,50.0475000,10.1480000,9.1300000
AB Pic,,,,94.8039208,-58.0541184,50.0475000,10.1480000,9.1300000
AB Pic,,,,94.8039208,-58.0541184,50.0475000,10.1480000,9.1300000
AB Pic,5027.00,0.84,-0.224,94.8039208,-58.0541184,50.0475000,10.1480000,9.1300000
AB Pic,5378.00,0.90,-0.400,94.8039208,-58.0541184,50.0475000,10.1480000,9.1300000
AB Pic,,,,94.8039208,-58.0541184,50.0475000,10.1480000,9.1300000
AF Lep,,1.27,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,,,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,6409.37,1.29,0.247,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,,,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,6496.00,1.27,0.290,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,6100.00,1.20,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,6140.00,1.13,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,6130.00,1.20,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,,,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,,,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,,,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AF Lep,,,,81.7699216,-11.9011752,26.8564000,6.8540000,6.3320000
AU Mic,,,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,,,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3700.00,0.50,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3588.00,,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3700.00,0.50,-1.046,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3700.00,0.50,-1.046,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,,,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,,,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3700.00,0.50,-1.046,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3992.36,,-1.065,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3753.00,0.54,-1.046,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,,0.50,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3678.00,0.51,-1.038,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,,,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,,0.66,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,3665.00,0.60,-0.990,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
AU Mic,,,,311.2911369,-31.3424500,9.7221000,10.2090000,8.8100000
BD+03 2562,4095.00,,2.558,177.5647268,2.7601075,1070.6300000,10.7950000,9.5770000
BD+03 2562,4095.00,,,177.5647268,2.7601075,1070.6300000,10.7950000,9.5770000
BD+03 2562,4095.00,1.14,2.700,177.5647268,2.7601075,1070.6300000,10.7950000,9.5770000
BD+14 4559,4864.00,0.49,,318.4010002,14.6893834,49.3520000,10.5810000,9.7800000
BD+14 4559,4864.00,0.82,,318.4010002,14.6893834,49.3520000,10.5810000,9.7800000
BD+14 4559,5008.00,0.86,-0.320,318.4010002,14.6893834,49.3520000,10.5810000,9.7800000
BD+14 4559,4869.17,,-0.424,318.4010002,14.6893834,49.3520000,10.5810000,9.7800000
BD+14 4559,4864.00,0.79,-0.425,318.4010002,14.6893834,49.3520000,10.5810000,9.7800000
BD+15 2375,,,,176.4820239,14.6163182,768.0450000,11.3870000,10.4100000
BD+15 2375,4758.47,,1.735,176.4820239,14.6163182,768.0450000,11.3870000,10.4100000
BD+15 2375,4649.00,1.08,1.570,176.4820239,14.6163182,768.0450000,11.3870000,10.4100000
BD+15 2375,4649.00,,,176.4820239,14.6163182,768.0450000,11.3870000,10.4100000
BD+15 2940,4796.00,,,240.0956400,15.5467507,426.4200000,10.1210000,9.0100000
BD+15 2940,4796.00,,1.720,240.0956400,15.5467507,426.4200000,10.1210000,9.0100000
BD+15 2940,4796.00,1.10,2.010,240.0956400,15.5467507,426.4200000,10.1210000,9.0100000
BD+20 2457,4181.98,,,154.1867820,19.8912626,1539.7100000,10.9890000,9.7430000
BD+20 2457,4259.00,1.06,,154.1867820,19.8912626,1539.7100000,10.9890000,9.7430000
BD+20 2457,4329.90,,2.768,154.1867820,19.8912626,1539.7100000,10.9890000,9.7430000
BD+20 2457,4259.00,10.83,,154.1867820,19.8912626,1539.7100000,10.9890000,9.7430000
BD+20 2457,4137.00,2.80,3.170,154.1867820,19.8912626,1539.7100000,10.9890000,9.7430000
BD+20 274,4296.00,0.80,1.960,25.9203179,21.0052692,1322.5100000,10.7200000,9.3670000
BD+20 274,4322.65,,2.730,25.9203179,21.0052692,1322.5100000,10.7200000,9.3670000
BD+20 274,4391.00,1.17,,25.9203179,21.0052692,1322.5100000,10.7200000,9.3670000
BD+20 274,4296.00,,,25.9203179,21.0052692,1322.5100000,10.7200000,9.3670000
BD+20 594,5651.76,1.00,0.154,53.6511231,20.5990205,179.4610000,11.7650000,10.8490000
BD+20 594,5766.00,0.96,-0.056,53.6511231,20.5990205,179.4610000,11.7650000,10.8490000
BD+20 594,5456.77,,0.050,53.6511231,20.5990205,179.4610000,11.7650000,10.8490000
BD+20 594,5766.00,1.67,,53.6511231,20.5990205,179.4610000,11.7650000,10.8490000
BD+20 594,5703.00,0.96,,53.6511231,20.5990205,179.4610000,11.7650000,10.8490000
BD+45 564,5004.00,0.81,,32.9470485,45.9242187,53.6220000,10.5360000,9.6700000
BD+45 564,5087.09,0.85,-0.399,32.9470485,45.9242187,53.6220000,10.5360000,9.6700000
BD+48 738,4329.90,,2.451,40.7102869,49.5869395,871.4930000,10.3520000,9.1390000
BD+48 738,4519.00,0.74,1.690,40.7102869,49.5869395,871.4930000,10.3520000,9.1390000
BD+48 738,4658.00,1.19,,40.7102869,49.5869395,871.4930000,10.3520000,9.1390000
BD+48 738,4435.00,,,40.7102869,49.5869395,871.4930000,10.3520000,9.1390000
BD+48 738,4414.00,0.74,1.690,40.7102869,49.5869395,871.4930000,10.3520000,9.1390000
BD+48 740,4435.05,,2.350,40.7425426,48.9300579,666.5890000,10.5100000,8.6900000
BD+48 740,4534.00,,,40.7425426,48.9300579,666.5890000,10.5100000,8.6900000
BD+48 740,4534.00,1.09,1.640,40.7425426,48.9300579,666.5890000,10.5100000,8.6900000
BD+48 740,,,,40.7425426,48.9300579,666.5890000,10.5100000,8.6900000
BD+49 828,4717.82,,1.637,45.6406187,49.7299481,442.0420000,10.5080000,9.3810000
BD+49 828,4943.00,,,45.6406187,49.7299481,442.0420000,10.5080000,9.3810000
BD+49 828,4943.00,1.52,1.470,45.6406187,49.7299481,442.0420000,10.5080000,9.3810000
BD+55 362,5092.00,0.85,-0.313,23.9636676,56.6982282,52.5697000,10.2990000,9.3800000
BD+55 362,5012.00,0.91,,23.9636676,56.6982282,52.5697000,10.2990000,9.3800000
BD+60 1417,4993.00,1.00,0.356,190.8875453,60.0143636,44.9543000,10.3790000,9.3740000
BD+60 1417,4993.00,0.83,-0.449,190.8875453,60.0143636,44.9543000,10.3790000,9.3740000
BD+63 1405,5000.00,0.82,,271.3979337,63.6700064,38.0473000,9.8300000,8.9600000
BD+63 1405,5073.00,0.85,-0.413,271.3979337,63.6700064,38.0473000,9.8300000,8.9600000
BD+63 1405,5000.00,0.82,,271.3979337,63.6700064,38.0473000,9.8300000,8.9600000
BD-06 1339,,,,88.2511811,-5.9963378,20.2695000,10.9720000,9.7000000
BD-06 1339,4324.00,0.70,-1.022,88.2511811,-5.9963378,20.2695000,10.9720000,9.7000000
BD-06 1339,4060.00,0.57,-0.959,88.2511811,-5.9963378,20.2695000,10.9720000,9.7000000
BD-06 1339,4042.00,0.63,-0.946,88.2511811,-5.9963378,20.2695000,10.9720000,9.7000000
BD-06 1339,4081.58,,-0.956,88.2511811,-5.9963378,20.2695000,10.9720000,9.7000000
BD-08 2823,4757.23,,-0.626,150.1971964,-9.5165689,41.3342000,10.8800000,9.8600000
BD-08 2823,4816.00,0.78,-0.634,150.1971964,-9.5165689,41.3342000,10.8800000,9.8600000
BD-08 2823,4816.00,0.50,,150.1971964,-9.5165689,41.3342000,10.8800000,9.8600000
BD-08 2823,4746.00,0.74,,150.1971964,-9.5165689,41.3342000,10.8800000,9.8600000
BD-10 3166,5388.00,1.00,-0.313,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-10 3166,5314.00,0.92,-0.192,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-10 3166,5382.64,1.00,,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-10 3166,5400.00,1.10,,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-10 3166,5393.00,1.01,,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-10 3166,,0.92,,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-10 3166,5335.50,,-0.191,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-10 3166,5393.00,1.47,,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-10 3166,,,,164.6191243,-10.7704227,84.4069000,10.8780000,10.0130000
BD-11 4672,4191.60,,-0.881,278.3688659,-11.6370481,27.1665000,11.2430000,10.0300000
BD-11 4672,4475.00,0.57,,278.3688659,-11.6370481,27.1665000,11.2430000,10.0300000
BD-11 4672,4550.00,0.65,-0.804,278.3688659,-11.6370481,27.1665000,11.2430000,10.0300000
BD-11 4672,4217.00,0.66,-0.888,278.3688659,-11.6370481,27.1665000,11.2430000,10.0300000
BD-11 4672,4228.00,0.59,-0.886,278.3688659,-11.6370481,27.1665000,11.2430000,10.0300000
BD-11 4672,,,,278.3688659,-11.6370481,27.1665000,11.2430000,10.0300000
BD-13 2130,4717.52,,,114.2884692,-13.9066703,925.2140000,11.3130000,10.0380000
BD-13 2130,4572.33,,2.043,114.2884692,-13.9066703,925.2140000,11.3130000,10.0380000
BD-13 2130,4545.00,2.12,,114.2884692,-13.9066703,925.2140000,11.3130000,10.0380000
BD-13 2130,,,,114.2884692,-13.9066703,925.2140000,11.3130000,10.0380000
BD-13 2130,,2.40,,114.2884692,-13.9066703,925.2140000,11.3130000,10.0380000
BD-14 3065 A,6935.00,1.41,1.060,153.6696689,-15.6428372,589.4230000,11.4840000,11.1000000
BD-14 3065 A,6736.88,1.44,1.101,153.6696689,-15.6428372,589.4230000,11.4840000,11.1000000
BD-14 3065 B,6190.00,0.99,0.090,,,,,
BD-14 3065 A,6736.90,,,153.6696689,-15.6428372,589.4230000,11.4840000,11.1000000
BD-14 3065 C,,,,,,,,
BD-17 63,4665.00,0.74,-0.651,7.1413494,-16.2273254,34.4603000,10.6770000,9.6200000
BD-17 63,4714.00,0.74,-0.678,7.1413494,-16.2273254,34.4603000,10.6770000,9.6200000
BD-17 63,,,,7.1413494,-16.2273254,34.4603000,10.6770000,9.6200000
BD-17 63,,0.74,,7.1413494,-16.2273254,34.4603000,10.6770000,9.6200000
BD-17 63,4669.69,,-0.651,7.1413494,-16.2273254,34.4603000,10.6770000,9.6200000
BD-17 63,4665.00,0.31,,7.1413494,-16.2273254,34.4603000,10.6770000,9.6200000
BD-210397,,0.69,,33.3024198,-21.1962147,23.7324000,11.1370000,9.8400000
BD-210397,4059.00,0.64,-0.875,33.3024198,-21.1962147,23.7324000,11.1370000,9.8400000
BD-210397,4152.00,0.57,-0.921,33.3024198,-21.1962147,23.7324000,11.1370000,9.8400000
BD-210397,,,,33.3024198,-21.1962147,23.7324000,11.1370000,9.8400000
BD-210397,4051.00,0.68,-0.870,33.3024198,-21.1962147,23.7324000,11.1370000,9.8400000
CD Cet,3130.00,0.16,-2.533,48.3530155,4.7751881,8.6071500,,13.9500000
CD Cet,3022.00,0.17,-2.531,48.3530155,4.7751881,8.6071500,,13.9500000
CFBDSIR J145829+101343,580.50,0.02,,224.6208333,10.2286111,,,
CFHTWIR-Oph 98 A,2320.00,0.01,-2.850,246.9342770,-23.9811500,,,
CHXR 73,,0.35,,166.6193985,-77.6258725,190.3740000,,
CHXR 73,3099.00,,,166.6193985,-77.6258725,190.3740000,,
CI Tau,,0.90,-0.108,68.4667685,22.8416192,157.9980000,15.5600000,13.6420000
CI Tau,3807.00,,,68.4667685,22.8416192,157.9980000,15.5600000,13.6420000
CI Tau,3635.00,,-0.255,68.4667685,22.8416192,157.9980000,15.5600000,13.6420000
COCONUTS-2 A,3397.00,0.38,-1.744,117.3009140,-76.7026960,10.8864000,12.9830000,11.2980000
COCONUTS-2 A,3406.00,0.37,-1.732,117.3009140,-76.7026960,10.8864000,12.9830000,11.2980000
CT Cha,,,,166.0375038,-76.4553693,190.7200000,13.7990000,12.3350000
CT Cha,4464.00,,,166.0375038,-76.4553693,190.7200000,13.7990000,12.3350000
CT Cha,,,,166.0375038,-76.4553693,190.7200000,13.7990000,12.3350000
CT Cha,4200.20,,-0.102,166.0375038,-76.4553693,190.7200000,13.7990000,12.3350000
CT Cha,4403.00,,,166.0375038,-76.4553693,190.7200000,13.7990000,12.3350000
CoRoT-1,5950.00,0.95,,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-1,5907.67,,0.298,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-1,6298.00,1.22,,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-1,5950.00,,,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-1,5950.00,,,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-1,6397.00,1.13,,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-1,5950.00,1.03,,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-1,5950.00,0.95,,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-1,6355.07,1.26,0.389,102.0798591,-3.1021394,787.9090000,14.1580000,13.6230000
CoRoT-10,5075.00,0.90,,291.0636813,0.7460143,338.3860000,17.3440000,15.2930000
CoRoT-10,5075.00,0.89,,291.0636813,0.7460143,338.3860000,17.3440000,15.2930000
CoRoT-10,4080.38,,-0.726,291.0636813,0.7460143,338.3860000,17.3440000,15.2930000
CoRoT-10,4921.00,,,291.0636813,0.7460143,338.3860000,17.3440000,15.2930000
CoRoT-10,5025.00,0.84,-0.762,291.0636813,0.7460143,338.3860000,17.3440000,15.2930000
CoRoT-10,5025.00,0.80,,291.0636813,0.7460143,338.3860000,17.3440000,15.2930000
CoRoT-10,5075.00,0.89,,291.0636813,0.7460143,338.3860000,17.3440000,15.2930000
CoRoT-11,6440.00,1.27,,280.6872998,5.9376586,655.0370000,13.5290000,12.8970000
CoRoT-11,6037.00,,0.378,280.6872998,5.9376586,655.0370000,13.5290000,12.8970000
CoRoT-11,6343.00,1.26,0.564,280.6872998,5.9376586,655.0370000,13.5290000,12.8970000
CoRoT-11,6343.00,,,280.6872998,5.9376586,655.0370000,13.5290000,12.8970000
CoRoT-11,6343.00,1.56,,280.6872998,5.9376586,655.0370000,13.5290000,12.8970000
CoRoT-11,6440.00,1.27,,280.6872998,5.9376586,655.0370000,13.5290000,12.8970000
CoRoT-11,6440.00,1.26,,280.6872998,5.9376586,655.0370000,13.5290000,12.8970000
CoRoT-11,,1.23,,280.6872998,5.9376586,655.0370000,13.5290000,12.8970000
CoRoT-12,5675.00,1.02,,100.7656871,-1.2964437,1126.3700000,16.4080000,15.5880000
CoRoT-12,5715.00,1.02,0.014,100.7656871,-1.2964437,1126.3700000,16.4080000,15.5880000
CoRoT-12,,1.00,0.070,100.7656871,-1.2964437,1126.3700000,16.4080000,15.5880000
CoRoT-12,5536.10,,-0.128,100.7656871,-1.2964437,1126.3700000,16.4080000,15.5880000
CoRoT-12,5675.00,,,100.7656871,-1.2964437,1126.3700000,16.4080000,15.5880000
CoRoT-12,5675.00,1.08,,100.7656871,-1.2964437,1126.3700000,16.4080000,15.5880000
CoRoT-12,5715.00,0.97,,100.7656871,-1.2964437,1126.3700000,16.4080000,15.5880000
CoRoT-12,5675.00,1.08,,100.7656871,-1.2964437,1126.3700000,16.4080000,15.5880000
CoRoT-13,5945.00,1.09,,102.7211432,-5.0864557,1148.9300000,15.2100000,15.0050000
CoRoT-13,5305.45,,0.073,102.7211432,-5.0864557,1148.9300000,15.2100000,15.0050000
CoRoT-13,5945.00,1.09,,102.7211432,-5.0864557,1148.9300000,15.2100000,15.0050000
CoRoT-13,5945.00,1.09,,102.7211432,-5.0864557,1148.9300000,15.2100000,15.0050000
CoRoT-13,5945.00,,,102.7211432,-5.0864557,1148.9300000,15.2100000,15.0050000
CoRoT-13,5914.00,1.08,0.154,102.7211432,-5.0864557,1148.9300000,15.2100000,15.0050000
CoRoT-14,5826.00,1.05,0.319,103.4242023,-5.5360385,1744.6000000,17.0110000,15.9320000
CoRoT-14,6035.00,1.13,,103.4242023,-5.5360385,1744.6000000,17.0110000,15.9320000
CoRoT-14,6035.00,1.12,,103.4242023,-5.5360385,1744.6000000,17.0110000,15.9320000
CoRoT-14,6040.00,1.13,,103.4242023,-5.5360385,1744.6000000,17.0110000,15.9320000
CoRoT-14,4947.25,,0.119,103.4242023,-5.5360385,1744.6000000,17.0110000,15.9320000
CoRoT-16,5650.00,1.10,,278.5246658,-6.0026026,732.4090000,17.4170000,16.0520000
CoRoT-16,4053.68,,-0.435,278.5246658,-6.0026026,732.4090000,17.4170000,16.0520000
CoRoT-16,4870.00,0.79,-0.112,278.5246658,-6.0026026,732.4090000,17.4170000,16.0520000
CoRoT-16,5650.00,1.10,,278.5246658,-6.0026026,732.4090000,17.4170000,16.0520000
CoRoT-17,5740.00,1.04,,278.6992360,-6.6122880,1176.1200000,17.5900000,16.2900000
CoRoT-17,5303.00,,,278.6992360,-6.6122880,1176.1200000,17.5900000,16.2900000
CoRoT-17,5740.00,1.04,,278.6992360,-6.6122880,1176.1200000,17.5900000,16.2900000
CoRoT-17,3841.25,,0.134,278.6992360,-6.6122880,1176.1200000,17.5900000,16.2900000
CoRoT-17,5740.00,1.04,,278.6992360,-6.6122880,1176.1200000,17.5900000,16.2900000
CoRoT-18,5440.00,0.86,,98.1724172,-0.0316045,764.8890000,15.7510000,14.8680000
CoRoT-18,5440.00,0.95,,98.1724172,-0.0316045,764.8890000,15.7510000,14.8680000
CoRoT-18,5063.02,,-0.226,98.1724172,-0.0316045,764.8890000,15.7510000,14.8680000
CoRoT-18,5440.00,0.95,,98.1724172,-0.0316045,764.8890000,15.7510000,14.8680000
CoRoT-18,,0.88,-0.170,98.1724172,-0.0316045,764.8890000,15.7510000,14.8680000
CoRoT-18,5440.00,,,98.1724172,-0.0316045,764.8890000,15.7510000,14.8680000
CoRoT-18,5525.00,0.97,-0.135,98.1724172,-0.0316045,764.8890000,15.7510000,14.8680000
CoRoT-19,6090.00,1.21,,97.0335983,-0.1707293,790.6630000,14.9050000,14.1350000
CoRoT-19,4915.50,,0.225,97.0335983,-0.1707293,790.6630000,14.9050000,14.1350000
CoRoT-19,6090.00,1.21,0.544,97.0335983,-0.1707293,790.6630000,14.9050000,14.1350000
CoRoT-19,6090.00,,,97.0335983,-0.1707293,790.6630000,14.9050000,14.1350000
CoRoT-19,5758.00,1.03,0.425,97.0335983,-0.1707293,790.6630000,14.9050000,14.1350000
CoRoT-19,6090.00,1.18,,97.0335983,-0.1707293,790.6630000,14.9050000,14.1350000
CoRoT-2,5696.00,,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,5625.00,0.97,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,5575.00,,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
2MASS J19270636+0122577,3655.33,,-1.374,291.7765048,1.3826670,202.9290000,13.7040000,16.2573000
CoRoT-2,5625.00,0.96,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,5697.00,0.89,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,5529.00,,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,,,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,4990.87,,-0.321,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
2MASS J19270636+0122577,,,,291.7765048,1.3826670,202.9290000,13.7040000,16.2573000
CoRoT-2,5620.00,,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
2MASS J19270636+0122577,3703.00,0.52,-1.331,291.7765048,1.3826670,202.9290000,13.7040000,16.2573000
CoRoT-2,5625.00,0.97,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,5696.00,1.02,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,5529.00,0.97,-0.131,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-2,5598.00,1.00,,291.7770457,1.3836634,213.2830000,13.3460000,12.5160000
CoRoT-20,5880.00,1.11,,97.7204249,0.2268931,844.0610000,15.6130000,14.6300000
CoRoT-20,4947.50,,0.006,97.7204249,0.2268931,844.0610000,15.6130000,14.6300000
CoRoT-20,5404.00,0.94,0.113,97.7204249,0.2268931,844.0610000,15.6130000,14.6300000
CoRoT-20,,1.14,,97.7204249,0.2268931,844.0610000,15.6130000,14.6300000
CoRoT-20,5880.00,1.14,,97.7204249,0.2268931,844.0610000,15.6130000,14.6300000
CoRoT-20,5880.00,1.14,,97.7204249,0.2268931,844.0610000,15.6130000,14.6300000
CoRoT-20,,1.10,0.170,97.7204249,0.2268931,844.0610000,15.6130000,14.6300000
CoRoT-20,5880.00,,,97.7204249,0.2268931,844.0610000,15.6130000,14.6300000
