# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Sep 28 18:08:25 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_pnum:        Number of Planets
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
pl_name,sy_pnum,rastr,ra,decstr,dec
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 b,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-361 c,2,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 b,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-362 c,2,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 b,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 c,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-363 d,3,18h52m46.10s,283.1920779,+41d18m19.50s,41.3054172
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 b,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-364 c,2,18h46m16.80s,281.5699998,+47d23m55.04s,47.3986233
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 b,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-365 c,2,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 b,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-366 c,2,19h47m24.49s,296.8520316,+49d05m03.97s,49.0844359
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 b,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-367 c,2,19h49m10.21s,297.2925580,+49d58m54.30s,49.9817499
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 b,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-368 c,2,19h27m31.20s,291.8800180,+45d23m16.23s,45.3878419
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 b,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-369 c,2,19h34m41.84s,293.6743322,+47d54m30.50s,47.9084727
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 b,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 c,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 d,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 e,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 e,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 e,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 e,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 e,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-37 e,4,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 b,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-370 c,2,19h28m41.06s,292.1710683,+40d54m58.46s,40.9162381
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 b,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-371 c,2,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441
Kepler-372 b,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 b,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 b,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 b,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 b,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 b,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 b,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 b,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 c,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-372 d,3,19h25m01.49s,291.2562253,+49d15m32.14s,49.2589288
Kepler-373 b,2,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115
Kepler-373 b,2,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115
Kepler-373 b,2,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115
Kepler-373 b,2,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115
Kepler-373 b,2,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115
Kepler-373 b,2,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115
Kepler-373 b,2,19h17m33.12s,289.3879904,+50d35m49.24s,50.5970115
